,IP,Traceroute
180,byu.edu,"[[97, 75, 191], [97, 75, 191], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
181,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
182,byu.edu,"[[97, 75, 191], [97, 75, 191], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
183,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
184,byu.edu,"[[208, 184, 5], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
185,byu.edu,"[[208, 184, 5], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
186,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
187,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [97, 75, 190], [128, 187, 16]]"
188,byu.edu,"[[97, 75, 190], [97, 75, 190], [69, 169, 182], [69, 169, 182], [128, 187, 16]]"
189,byu.edu,"[[97, 75, 190], [97, 75, 190], [69, 169, 182], [69, 169, 182], [128, 187, 16]]"
190,byu.edu,"[[97, 75, 190], [97, 75, 190], [69, 169, 182], [69, 169, 182], [128, 187, 16]]"
191,byu.edu,"[[97, 75, 191], [97, 75, 190], [69, 169, 182], [69, 169, 182], [128, 187, 16]]"
192,byu.edu,"[[208, 184, 5], [97, 75, 190], [97, 75, 190], [97, 75, 190], [128, 187, 16]]"
193,byu.edu,"[[208, 184, 5], [97, 75, 191], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
194,byu.edu,"[[208, 184, 5], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
195,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
196,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
197,byu.edu,"[[208, 184, 5], [97, 75, 191], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
198,byu.edu,"[[208, 184, 5], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
199,byu.edu,"[[97, 75, 190], [97, 75, 190], [69, 169, 182], [69, 169, 182], [128, 187, 16]]"
200,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
201,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
202,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [97, 75, 190], [128, 187, 16]]"
203,byu.edu,"[[208, 184, 5], [97, 75, 190], [97, 75, 190], [97, 75, 190], [128, 187, 16]]"
204,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
205,byu.edu,"[[97, 75, 190], [97, 75, 190], [69, 169, 182], [69, 169, 182], [128, 187, 16]]"
206,byu.edu,"[[97, 75, 190], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
207,byu.edu,"[[97, 75, 191], [97, 75, 191], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
208,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [97, 75, 190], [128, 187, 16]]"
209,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [97, 75, 190], [128, 187, 16]]"
210,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
211,byu.edu,"[[97, 75, 191], [97, 75, 191], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
212,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
213,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
214,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
215,byu.edu,"[[97, 75, 190], [97, 75, 190], [69, 169, 182], [69, 169, 182], [128, 187, 16]]"
216,byu.edu,"[[97, 75, 191], [97, 75, 191], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
217,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
218,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
219,byu.edu,"[[208, 184, 5], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
220,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
221,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
222,byu.edu,"[[97, 75, 190], [97, 75, 190], [69, 169, 182], [69, 169, 182], [128, 187, 16]]"
223,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
224,byu.edu,"[[97, 75, 191], [97, 75, 191], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
225,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
226,byu.edu,"[[97, 75, 190], [97, 75, 190], [69, 169, 182], [69, 169, 182], [128, 187, 16]]"
227,byu.edu,"[[97, 75, 190], [97, 75, 190], [69, 169, 182], [69, 169, 182], [128, 187, 16]]"
228,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
229,byu.edu,"[[97, 75, 190], [97, 75, 190], [69, 169, 182], [69, 169, 182], [128, 187, 16]]"
230,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
231,byu.edu,"[[97, 75, 190], [97, 75, 190], [69, 169, 182], [69, 169, 182], [128, 187, 16]]"
232,byu.edu,"[[97, 75, 190], [97, 75, 190], [69, 169, 182], [69, 169, 182], [128, 187, 16]]"
233,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
234,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [97, 75, 190], [128, 187, 16]]"
235,byu.edu,"[[97, 75, 190], [97, 75, 190], [69, 169, 182], [69, 169, 182], [128, 187, 16]]"
236,byu.edu,"[[97, 75, 191], [97, 75, 190], [69, 169, 182], [69, 169, 182], [128, 187, 16]]"
237,byu.edu,"[[97, 75, 191], [97, 75, 191], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
238,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [69, 169, 182], [128, 187, 16]]"
239,byu.edu,"[[97, 75, 191], [97, 75, 190], [97, 75, 190], [97, 75, 190], [128, 187, 16]]"
