,IP,Traceroute,TTL,Latency,Delay
786,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.8,"[0.687, 17.231, 26.748, 29.829, 36.44]"
787,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.3,"[0.741, 17.29, 26.529, 26.63, 36.7]"
788,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.7,"[3.482, 19.404, 26.578, 30.025, 36.26]"
789,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.7,"[0.839, 17.303, 38.232, 26.881, 36.25]"
790,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.7,"[3.174, 17.237, 27.192, 27.708, 36.31]"
791,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.9,"[1.018, 17.253, 26.488, 29.852, 36.26]"
792,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.1,"[0.636, 17.102, 26.632, 26.701, 36.38]"
793,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.5,"[6.916, 17.115, 26.343, 26.686, 36.41]"
794,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.2,"[9.083, 17.214, 34.455, 26.836, 36.26]"
795,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.0,"[0.612, 17.084, 26.393, 26.883, 36.59]"
796,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.1,"[0.744, 17.256, 26.409, 26.701, 36.38]"
797,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.5,"[0.813, 21.927, 26.649, 26.646, 36.33]"
798,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.4,"[8.548, 17.057, 26.627, 48.94, 36.4]"
799,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.0,"[4.727, 30.055, 26.494, 27.185, 36.16]"
800,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.0,"[0.861, 31.094, 26.563, 27.205, 36.28]"
801,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.7,"[0.752, 17.252, 26.387, 26.561, 36.19]"
802,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.1,"[0.733, 17.264, 26.491, 27.224, 36.72]"
803,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.2,"[1.138, 17.58, 27.228, 26.903, 36.54]"
804,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.2,"[1.262, 17.135, 29.221, 26.743, 36.86]"
805,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.1,"[0.61, 17.18, 32.599, 29.398, 36.55]"
806,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.4,"[6.602, 19.7, 31.808, 31.805, 39.16]"
807,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.1,"[1.176, 17.559, 26.655, 26.651, 36.3]"
808,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.0,"[0.618, 17.205, 26.508, 26.755, 36.29]"
809,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.1,"[0.817, 17.46, 26.865, 27.76, 36.34]"
810,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.0,"[4.928, 17.613, 26.452, 26.835, 36.17]"
811,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.9,"[10.246, 17.086, 31.559, 31.555, 36.22]"
812,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.8,"[1.277, 17.026, 26.485, 26.593, 36.04]"
813,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.3,"[0.792, 47.891, 26.42, 26.646, 36.52]"
814,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.9,"[0.607, 16.934, 28.679, 28.102, 36.34]"
815,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.1,"[0.676, 17.038, 26.564, 26.655, 36.13]"
816,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.4,"[14.711, 18.902, 30.557, 26.836, 36.11]"
817,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.5,"[0.652, 17.023, 27.297, 26.747, 36.21]"
818,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.8,"[0.757, 17.21, 26.744, 26.81, 36.77]"
819,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.1,"[1.668, 17.834, 26.61, 27.042, 36.1]"
820,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.9,"[0.562, 17.068, 26.464, 27.876, 36.33]"
821,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.2,"[0.645, 17.104, 26.585, 26.834, 36.4]"
822,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.2,"[0.603, 17.267, 26.468, 26.74, 36.39]"
823,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.0,"[3.42, 17.052, 26.445, 26.697, 36.19]"
824,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.5,"[0.454, 16.991, 26.444, 26.572, 36.32]"
825,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.9,"[15.292, 17.213, 26.461, 31.912, 36.02]"
826,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.1,"[0.93, 17.688, 26.335, 26.736, 36.29]"
827,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,37.8,"[0.767, 31.671, 26.473, 26.988, 36.13]"
828,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.8,"[0.887, 17.146, 26.687, 30.887, 36.25]"
829,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.9,"[0.885, 35.547, 26.498, 26.706, 36.19]"
830,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.0,"[0.699, 17.314, 26.71, 26.904, 35.94]"
831,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.3,"[0.725, 17.286, 28.651, 26.713, 36.14]"
832,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.2,"[8.425, 17.005, 26.488, 26.784, 36.34]"
833,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.3,"[9.041, 17.045, 26.458, 26.664, 36.05]"
834,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.3,"[33.544, 17.309, 26.437, 26.809, 36.3]"
835,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.9,"[0.627, 21.089, 26.485, 26.686, 36.45]"
836,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.8,"[0.643, 19.552, 26.471, 26.678, 36.32]"
837,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.5,"[0.381, 17.126, 26.571, 26.703, 36.36]"
838,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.8,"[1.893, 17.155, 26.55, 26.747, 36.45]"
839,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.9,"[0.669, 20.204, 26.53, 26.821, 36.44]"
840,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.3,"[0.605, 17.556, 26.428, 26.689, 35.81]"
841,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.2,"[1.3, 26.59, 26.442, 26.749, 36.22]"
842,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.0,"[0.579, 17.377, 26.439, 26.779, 35.97]"
843,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.3,"[0.709, 29.43, 26.534, 30.944, 36.22]"
844,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.8,"[0.659, 23.556, 26.492, 30.123, 36.07]"
845,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.0,"[0.494, 17.076, 26.57, 26.781, 36.34]"
846,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.9,"[0.917, 17.169, 26.587, 26.983, 36.2]"
847,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.3,"[15.567, 16.961, 26.581, 26.693, 36.14]"
848,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.1,"[0.453, 30.446, 26.611, 26.646, 35.76]"
849,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.9,"[0.836, 17.087, 26.482, 26.775, 36.16]"
850,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.0,"[0.587, 16.942, 26.61, 26.771, 35.87]"
851,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.3,"[0.495, 17.393, 26.463, 26.648, 36.41]"
852,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.2,"[2.31, 17.212, 26.388, 26.722, 36.48]"
853,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.9,"[0.718, 22.647, 26.679, 26.796, 36.41]"
854,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.6,"[1.684, 17.112, 33.826, 28.235, 36.15]"
855,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.1,"[0.64, 17.111, 26.452, 26.854, 36.21]"
856,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.1,"[0.718, 24.51, 26.542, 26.843, 36.24]"
857,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.3,"[4.517, 17.956, 26.501, 28.877, 36.13]"
858,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.8,"[0.601, 17.113, 26.506, 26.828, 36.33]"
859,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.7,"[0.647, 17.085, 26.409, 26.642, 35.76]"
860,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.2,"[9.386, 17.121, 26.397, 26.817, 35.94]"
861,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.1,"[1.223, 17.088, 26.51, 26.651, 36.3]"
862,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.4,"[7.391, 18.196, 26.491, 26.575, 36.29]"
863,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.2,"[20.22, 17.024, 26.426, 26.707, 36.12]"
864,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.0,"[9.907, 17.653, 26.606, 26.667, 36.19]"
865,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.1,"[1.396, 17.142, 31.407, 26.791, 36.11]"
866,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.1,"[1.517, 22.472, 26.578, 28.237, 36.18]"
867,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.2,"[0.604, 21.98, 26.542, 26.584, 36.25]"
868,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.4,"[6.596, 17.083, 43.688, 30.362, 36.0]"
869,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.0,"[0.59, 17.063, 26.355, 31.14, 36.13]"
870,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.1,"[0.878, 22.123, 26.567, 26.841, 36.33]"
871,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.8,"[0.568, 17.118, 26.428, 26.807, 36.08]"
872,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,39.8,"[2.226, 17.117, 26.859, 26.856, 35.84]"
873,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.3,"[0.541, 17.351, 26.432, 26.558, 36.69]"
874,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.7,"[0.509, 37.394, 26.591, 27.812, 36.09]"
875,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.9,"[1.414, 19.22, 26.69, 26.769, 36.73]"
876,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.9,"[0.657, 17.11, 26.665, 26.661, 36.34]"
877,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.9,"[0.657, 17.113, 26.367, 26.63, 35.97]"
878,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.3,"[1.483, 17.084, 26.334, 26.548, 36.29]"
879,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.9,"[0.661, 17.233, 26.514, 30.306, 36.09]"
880,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.1,"[0.7, 17.105, 26.713, 26.71, 36.36]"
881,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.9,"[0.875, 19.949, 26.554, 26.667, 36.07]"
882,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.1,"[0.615, 17.063, 26.376, 26.646, 36.39]"
883,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.6,"[1.016, 17.055, 26.693, 26.69, 36.15]"
884,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.0,"[1.155, 18.605, 26.645, 30.88, 35.97]"
885,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.2,"[0.801, 27.746, 26.392, 26.685, 36.24]"
886,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.9,"[0.72, 17.197, 26.719, 26.761, 36.2]"
887,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.2,"[20.379, 17.191, 26.512, 26.693, 35.99]"
888,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.5,"[0.809, 19.75, 26.619, 26.676, 36.34]"
889,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.4,"[0.738, 17.196, 43.426, 26.562, 36.17]"
890,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.8,"[0.615, 17.142, 26.582, 26.829, 36.36]"
891,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.6,"[1.438, 16.926, 26.439, 26.745, 36.42]"
892,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.2,"[20.879, 21.699, 26.614, 26.769, 35.78]"
893,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.8,"[0.56, 17.196, 26.573, 30.707, 35.96]"
894,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,38.3,"[0.631, 17.208, 26.567, 28.0, 36.5]"
895,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.9,"[0.526, 19.377, 26.318, 26.53, 35.96]"
896,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.8,"[0.772, 17.332, 26.733, 26.642, 36.13]"
897,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.3,"[0.528, 17.447, 26.501, 26.755, 36.51]"
898,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.2,"[8.654, 17.2, 26.611, 26.673, 36.34]"
899,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.8,"[0.622, 17.068, 26.56, 26.612, 36.06]"
900,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.0,"[0.494, 37.78, 26.566, 26.773, 36.2]"
901,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.1,"[0.617, 17.163, 27.367, 26.698, 35.32]"
902,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.0,"[1.003, 17.084, 26.326, 26.604, 36.29]"
903,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.9,"[1.007, 29.769, 26.467, 26.685, 36.11]"
904,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.1,"[0.616, 17.001, 26.445, 26.987, 36.44]"
905,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.3,"[0.906, 20.707, 26.657, 29.483, 36.3]"
906,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.3,"[0.617, 20.386, 26.625, 28.032, 36.32]"
907,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.1,"[0.772, 32.354, 26.628, 26.908, 36.07]"
908,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.7,"[0.743, 19.07, 26.936, 26.744, 36.36]"
909,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.9,"[6.8, 17.197, 26.526, 26.862, 36.22]"
910,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.2,"[0.621, 16.94, 26.406, 26.76, 36.87]"
911,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.5,"[0.867, 22.839, 26.675, 28.831, 36.66]"
912,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.2,"[5.334, 17.287, 26.723, 26.84, 36.4]"
913,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.1,"[15.49, 17.024, 30.276, 26.628, 36.26]"
914,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.2,"[0.577, 16.969, 26.612, 35.284, 36.6]"
915,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.5,"[1.016, 33.326, 26.543, 26.727, 35.83]"
916,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.9,"[0.962, 16.981, 26.405, 26.53, 36.37]"
917,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.6,"[1.831, 17.135, 26.432, 26.626, 35.78]"
918,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.3,"[8.564, 17.149, 26.3, 26.514, 35.86]"
919,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.1,"[0.576, 16.97, 27.562, 27.556, 36.33]"
920,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.3,"[4.45, 29.885, 26.674, 27.034, 52.15]"
921,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.9,"[1.661, 19.009, 26.541, 27.138, 36.31]"
922,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.8,"[0.541, 17.837, 26.348, 26.563, 35.82]"
923,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,37.5,"[1.138, 17.233, 26.619, 26.674, 36.21]"
924,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.2,"[0.77, 17.271, 26.469, 26.791, 36.41]"
925,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.1,"[0.738, 17.005, 26.704, 27.149, 36.01]"
926,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,37.3,"[0.7, 17.594, 26.422, 26.766, 46.51]"
927,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.5,"[17.272, 18.303, 26.474, 26.772, 36.17]"
928,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.9,"[6.097, 17.655, 26.557, 26.986, 36.19]"
929,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.3,"[0.858, 17.057, 26.637, 28.262, 36.18]"
930,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.6,"[0.588, 17.142, 26.564, 26.56, 36.16]"
931,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.2,"[0.651, 30.037, 26.714, 40.779, 36.46]"
932,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.8,"[1.941, 17.081, 26.478, 26.665, 36.11]"
933,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.2,"[0.708, 17.254, 43.176, 26.629, 36.12]"
934,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.1,"[0.871, 18.504, 27.198, 27.331, 36.3]"
935,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.8,"[0.676, 21.463, 26.475, 26.883, 36.17]"
936,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.8,"[0.772, 17.241, 26.532, 27.006, 36.18]"
937,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.1,"[0.667, 17.09, 26.414, 26.715, 36.17]"
938,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.0,"[0.49, 17.067, 37.024, 26.613, 36.13]"
939,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.8,"[0.591, 17.061, 26.409, 26.718, 36.23]"
940,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.3,"[0.631, 17.168, 26.471, 26.628, 36.14]"
941,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.1,"[1.792, 17.049, 26.321, 27.585, 35.99]"
942,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.5,"[0.643, 17.843, 26.591, 26.844, 36.25]"
943,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.9,"[0.599, 29.804, 26.417, 27.071, 36.05]"
944,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.7,"[0.781, 17.282, 26.471, 26.687, 36.39]"
945,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.0,"[0.618, 16.949, 26.587, 26.584, 35.88]"
946,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.1,"[0.928, 17.075, 26.51, 26.739, 36.3]"
947,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.0,"[1.718, 16.978, 26.408, 26.848, 35.83]"
948,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.8,"[0.512, 18.082, 26.338, 26.614, 36.17]"
949,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.6,"[0.511, 20.821, 26.598, 26.595, 36.26]"
950,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.8,"[0.541, 17.173, 26.447, 28.303, 36.18]"
951,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.0,"[0.634, 20.668, 26.448, 27.885, 36.0]"
952,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.0,"[4.461, 17.041, 26.406, 26.505, 36.28]"
953,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,38.8,"[5.746, 18.081, 26.866, 29.112, 36.35]"
954,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.1,"[0.553, 33.081, 26.441, 29.779, 36.05]"
955,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.7,"[1.796, 17.108, 26.675, 26.672, 35.91]"
956,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.8,"[0.423, 22.331, 26.358, 28.155, 35.85]"
957,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.4,"[2.75, 24.644, 26.705, 26.702, 36.12]"
958,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.4,"[10.216, 24.908, 26.634, 26.631, 36.43]"
959,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.2,"[9.49, 17.125, 26.571, 26.866, 36.02]"
960,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.2,"[0.454, 18.502, 26.377, 27.769, 35.82]"
961,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.9,"[0.742, 17.209, 26.835, 29.605, 36.34]"
962,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.0,"[3.576, 18.259, 26.627, 45.268, 36.23]"
963,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.4,"[1.797, 17.077, 26.578, 26.77, 36.37]"
964,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,36.0,"[0.633, 18.343, 26.574, 30.421, 37.07]"
965,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,35.8,"[1.994, 19.888, 26.682, 26.913, 36.19]"
966,75.174.31.107,"[[4, 68, 63], [184, 99, 65], [75, 174, 31]]",58.0,38.3,"[0.585, 17.289, 26.596, 31.359, 36.22]"
