,IP,Traceroute,TTL,Latency,Delay
1150,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.076, 25.914, 26.25, 27.994, 26.246]"
1151,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.454, 25.935, 26.326, 26.807, 26.321]"
1152,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.219, 25.763, 26.281, 27.517, 26.242]"
1153,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[24.98, 25.784, 26.371, 26.506, 26.253]"
1154,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.7,"[25.08, 25.952, 26.181, 26.515, 26.214]"
1155,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.241, 25.731, 26.393, 26.801, 26.226]"
1156,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.038, 25.803, 26.131, 26.632, 26.567]"
1157,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.116, 25.738, 26.293, 27.234, 26.264]"
1158,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.415, 27.117, 26.475, 26.888, 26.303]"
1159,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.2,"[25.07, 25.812, 26.287, 26.875, 26.282]"
1160,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.277, 25.789, 26.313, 26.767, 26.307]"
1161,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.299, 32.596, 26.442, 26.676, 26.275]"
1162,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.2,"[25.099, 25.85, 26.303, 26.829, 26.224]"
1163,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.05, 25.76, 26.37, 26.719, 26.165]"
1164,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.155, 25.923, 26.253, 26.659, 26.273]"
1165,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[24.982, 30.12, 31.79, 26.758, 26.232]"
1166,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.38, 25.951, 31.306, 26.439, 26.264]"
1167,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.026, 25.862, 26.267, 26.396, 26.198]"
1168,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.126, 25.838, 26.642, 61.135, 26.356]"
1169,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[31.964, 26.344, 26.383, 26.707, 26.252]"
1170,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.011, 25.94, 28.289, 26.402, 26.195]"
1171,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[26.036, 26.033, 26.304, 26.458, 26.298]"
1172,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.209, 25.808, 39.327, 26.708, 26.3]"
1173,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.162, 25.881, 26.319, 26.498, 26.256]"
1174,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.2,"[25.029, 26.513, 26.251, 26.485, 26.268]"
1175,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[29.42, 29.379, 29.371, 29.365, 29.359]"
1176,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[24.975, 25.756, 26.147, 26.603, 26.23]"
1177,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.246, 25.705, 26.208, 26.357, 26.264]"
1178,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.042, 27.979, 26.472, 26.573, 26.287]"
1179,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.263, 25.847, 26.153, 28.487, 26.336]"
1180,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.4,"[25.179, 25.732, 26.267, 26.477, 26.262]"
1181,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.4,"[26.2, 26.119, 26.245, 26.428, 26.269]"
1182,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[24.987, 25.961, 26.348, 26.409, 26.249]"
1183,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.073, 25.748, 26.204, 26.371, 26.228]"
1184,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[24.98, 26.952, 26.505, 26.544, 26.314]"
1185,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.054, 25.849, 26.217, 26.494, 26.25]"
1186,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[26.072, 26.068, 26.454, 26.554, 26.319]"
1187,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[24.979, 27.08, 26.407, 26.405, 26.267]"
1188,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.6,"[25.287, 25.793, 26.218, 27.194, 26.232]"
1189,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.4,"[25.054, 25.757, 26.229, 26.957, 26.222]"
1190,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.178, 25.795, 26.25, 30.613, 26.366]"
1191,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.2,"[25.125, 25.807, 26.27, 29.542, 26.351]"
1192,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.4,"[25.981, 25.979, 26.114, 26.448, 26.288]"
1193,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.157, 33.355, 26.163, 27.532, 26.289]"
1194,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.031, 26.439, 26.288, 26.492, 26.304]"
1195,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.127, 25.959, 26.319, 26.477, 26.264]"
1196,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.4,"[25.029, 25.804, 26.165, 26.395, 26.248]"
1197,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.053, 25.932, 26.262, 26.477, 26.289]"
1198,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.5,"[25.143, 25.738, 26.135, 26.455, 26.294]"
1199,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.4,"[25.025, 26.179, 26.15, 26.388, 26.269]"
1200,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.222, 25.796, 26.166, 26.401, 26.259]"
1201,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.081, 35.505, 26.361, 26.737, 26.251]"
1202,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.05, 25.768, 32.03, 38.905, 26.255]"
1203,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.2,"[24.981, 26.047, 35.873, 26.645, 26.275]"
1204,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[24.939, 25.871, 26.719, 26.623, 26.266]"
1205,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.191, 25.886, 26.26, 26.725, 26.255]"
1206,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[24.989, 25.953, 26.931, 32.39, 26.36]"
1207,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[26.411, 26.19, 27.326, 26.397, 26.252]"
1208,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.2,"[25.171, 25.737, 26.37, 27.744, 26.261]"
1209,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.044, 25.793, 26.141, 26.755, 26.218]"
1210,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.4,"[25.123, 25.761, 26.235, 26.569, 26.291]"
1211,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",49.0,26.3,"[25.217, 25.885, 26.446, 26.561, 26.248]"
1212,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",49.0,26.3,"[25.159, 25.739, 26.207, 26.577, 26.307]"
1213,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.4,"[25.121, 25.769, 26.182, 26.51, 26.235]"
1214,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.4,"[25.888, 25.912, 26.213, 26.539, 26.216]"
1215,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.4,"[24.944, 25.809, 27.936, 28.782, 26.304]"
1216,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.708, 26.092, 26.15, 26.522, 26.239]"
1217,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.078, 25.996, 26.358, 26.557, 26.258]"
1218,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.142, 25.778, 26.106, 26.397, 26.201]"
1219,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[24.95, 26.077, 26.181, 26.458, 26.241]"
1220,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.4,"[25.276, 26.824, 26.204, 26.767, 26.341]"
1221,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[26.121, 26.117, 38.092, 27.418, 27.414]"
1222,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.175, 25.803, 26.416, 26.645, 26.258]"
1223,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.14, 25.817, 26.486, 26.546, 26.313]"
1224,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.211, 25.94, 26.394, 26.707, 26.389]"
1225,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.237, 25.952, 28.922, 26.434, 26.244]"
1226,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.274, 25.996, 26.241, 26.466, 26.214]"
1227,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.284, 25.711, 26.275, 26.419, 26.197]"
1228,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.136, 25.754, 26.245, 26.47, 26.278]"
1229,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.223, 25.765, 26.516, 26.513, 26.325]"
1230,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.129, 27.729, 27.121, 26.458, 26.321]"
1231,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[28.379, 28.375, 28.372, 28.368, 28.365]"
1232,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.018, 26.009, 26.261, 26.526, 26.284]"
1233,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,28.2,"[25.445, 26.019, 26.29, 26.548, 26.296]"
1234,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.4,"[25.732, 25.975, 26.515, 26.484, 26.231]"
1235,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.06, 26.596, 26.198, 26.438, 26.245]"
1236,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.004, 25.715, 27.518, 36.989, 26.277]"
1237,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.014, 25.95, 26.195, 26.4, 26.266]"
1238,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.285, 25.802, 26.229, 26.52, 26.262]"
1239,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.7,"[25.074, 39.721, 26.213, 26.694, 26.266]"
1240,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[26.696, 30.77, 30.765, 30.425, 30.403]"
1241,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.2,"[25.298, 25.958, 26.195, 26.991, 26.269]"
1242,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.804, 26.011, 26.256, 26.388, 26.247]"
1243,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.006, 25.742, 26.248, 26.412, 26.23]"
1244,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.071, 25.765, 26.226, 26.706, 26.243]"
1245,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[24.921, 25.98, 26.182, 26.605, 26.212]"
1246,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.323, 49.017, 26.34, 26.476, 26.322]"
1247,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,29.4,"[33.446, 31.775, 26.435, 26.564, 26.227]"
1248,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.4,"[25.087, 25.772, 26.331, 36.6, 26.204]"
1249,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[24.945, 25.759, 26.112, 26.555, 26.242]"
1250,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.493, 25.863, 26.25, 26.633, 26.287]"
1251,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.215, 25.801, 26.264, 26.598, 26.259]"
1252,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.063, 25.816, 26.228, 26.6, 26.266]"
1253,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.13, 25.808, 26.193, 26.559, 26.209]"
1254,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.275, 25.773, 26.421, 35.38, 26.195]"
1255,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.218, 26.092, 26.54, 26.512, 26.214]"
1256,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[24.996, 25.897, 26.236, 27.147, 26.231]"
1257,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.305, 30.115, 26.278, 26.376, 26.253]"
1258,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.052, 25.974, 26.265, 26.556, 26.233]"
1259,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.33, 25.837, 26.394, 26.509, 26.261]"
1260,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.2,"[24.977, 34.214, 26.299, 26.524, 26.294]"
1261,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[24.899, 25.743, 26.166, 26.475, 26.201]"
1262,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.205, 25.726, 26.885, 26.708, 26.259]"
1263,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.4,"[25.168, 25.734, 26.157, 26.701, 26.329]"
1264,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.116, 25.834, 27.865, 26.767, 26.252]"
1265,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.2,"[25.157, 25.793, 26.303, 26.734, 26.218]"
1266,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.2,"[25.307, 25.769, 26.217, 26.868, 26.212]"
1267,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.082, 25.747, 41.362, 27.128, 26.276]"
1268,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.294, 25.738, 26.198, 26.753, 26.224]"
1269,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.4,"[25.06, 25.681, 26.244, 26.719, 26.221]"
1270,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.4,"[25.11, 25.692, 26.179, 26.634, 26.181]"
1271,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.422, 26.521, 26.463, 26.958, 26.451]"
1272,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.057, 25.796, 26.297, 26.732, 26.261]"
1273,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.177, 25.773, 26.165, 30.01, 26.217]"
1274,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.293, 26.387, 26.353, 27.779, 26.348]"
1275,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.23, 66.08, 27.55, 26.901, 26.28]"
1276,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.097, 25.965, 26.131, 26.687, 26.234]"
1277,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.607, 26.204, 26.697, 26.897, 26.69]"
1278,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.2,"[25.198, 25.781, 26.244, 26.459, 26.238]"
1279,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.4,"[25.24, 26.108, 27.034, 26.59, 26.287]"
1280,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.038, 35.63, 26.359, 26.426, 26.258]"
1281,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.015, 25.956, 26.222, 26.836, 26.247]"
1282,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.276, 25.814, 29.503, 26.812, 26.289]"
1283,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.2,"[25.144, 25.752, 26.452, 26.983, 26.234]"
1284,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.4,"[25.095, 25.843, 43.873, 26.716, 26.238]"
1285,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.458, 25.968, 26.13, 26.373, 26.192]"
1286,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.435, 25.786, 26.268, 27.107, 26.262]"
1287,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.7,"[25.061, 25.786, 26.151, 26.646, 26.222]"
1288,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.4,"[25.095, 25.992, 26.373, 26.518, 26.249]"
1289,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.4,"[25.398, 25.819, 26.234, 26.442, 26.213]"
1290,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.4,"[25.11, 25.731, 26.398, 26.849, 26.39]"
1291,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.057, 25.754, 26.328, 29.207, 26.209]"
1292,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[24.921, 25.79, 26.12, 26.447, 26.211]"
1293,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.272, 25.932, 26.284, 26.523, 26.311]"
1294,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.4,"[24.968, 26.024, 26.13, 26.461, 26.215]"
1295,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.105, 25.787, 26.395, 26.353, 26.195]"
1296,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.141, 39.79, 26.403, 26.442, 26.311]"
1297,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.162, 26.123, 26.321, 26.497, 26.31]"
1298,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.011, 26.004, 26.11, 29.056, 26.206]"
1299,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.4,"[57.692, 26.023, 26.13, 26.6, 26.202]"
1300,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.067, 25.981, 26.271, 26.447, 26.242]"
1301,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.4,"[29.33, 29.317, 29.314, 29.312, 29.309]"
1302,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.382, 25.813, 26.344, 26.58, 26.269]"
1303,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.932, 31.267, 44.513, 39.547, 26.551]"
1304,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.067, 25.771, 26.181, 26.449, 26.236]"
1305,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.151, 25.983, 26.55, 26.413, 26.265]"
1306,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.357, 25.763, 26.257, 27.45, 26.252]"
1307,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.677, 25.739, 26.417, 26.414, 26.241]"
1308,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.242, 25.92, 29.784, 26.435, 26.269]"
1309,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.256, 25.806, 26.228, 26.521, 26.25]"
1310,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.4,"[25.529, 25.711, 26.398, 28.478, 26.249]"
1311,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.113, 25.699, 26.165, 26.566, 26.206]"
1312,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[31.958, 28.899, 26.899, 26.946, 26.555]"
1313,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.222, 25.708, 26.228, 26.513, 26.249]"
1314,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,28.6,"[25.126, 27.232, 26.219, 26.47, 26.214]"
1315,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.372, 26.075, 26.352, 26.563, 26.271]"
1316,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.164, 26.419, 26.343, 26.424, 26.258]"
1317,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.4,"[25.089, 45.036, 26.515, 26.494, 26.278]"
1318,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.321, 25.79, 26.198, 26.634, 26.23]"
1319,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.323, 26.068, 26.174, 27.688, 26.22]"
1320,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.096, 25.883, 26.279, 26.593, 26.314]"
1321,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.246, 25.774, 26.321, 26.452, 26.243]"
1322,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.045, 26.864, 26.461, 26.608, 26.323]"
1323,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[24.968, 25.712, 26.179, 26.612, 26.228]"
1324,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,27.0,"[25.118, 25.986, 26.142, 34.712, 26.293]"
1325,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[28.445, 26.346, 26.345, 26.862, 26.339]"
1326,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[24.995, 25.778, 26.217, 26.491, 26.241]"
1327,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.1, 25.938, 26.267, 28.151, 26.262]"
1328,66.219.235.215,"[[97, 75, 190], [97, 75, 188], [66, 219, 235]]",50.0,26.3,"[25.168, 25.926, 26.21, 26.437, 26.264]"
