,IP,Traceroute,TTL,Latency,Delay
3360,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,81.9,"[0.938, 1.552, 69.893, 44.377, 82.046]"
3361,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.3,"[0.746, 1.517, 44.236, 44.277, 82.305]"
3362,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,81.7,"[9.308, 1.381, 44.288, 44.391, 82.203]"
3363,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.0,"[0.886, 6.032, 53.193, 44.388, 81.795]"
3364,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.0,"[0.62, 1.312, 44.211, 44.26, 82.027]"
3365,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.4,"[5.614, 1.315, 45.867, 45.802, 84.451]"
3366,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,81.8,"[0.996, 1.253, 44.345, 44.381, 82.351]"
3367,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.1,"[0.728, 1.245, 44.244, 44.296, 82.035]"
3368,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.1,"[0.944, 1.283, 44.282, 44.21, 81.965]"
3369,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.2,"[4.378, 2.652, 44.144, 44.191, 81.93]"
3370,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,81.8,"[0.872, 1.266, 44.319, 44.316, 82.333]"
3371,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,81.7,"[0.921, 1.134, 44.216, 44.278, 82.474]"
3372,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.3,"[0.938, 1.174, 44.216, 44.213, 82.109]"
3373,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.0,"[0.952, 1.202, 44.154, 44.198, 82.507]"
3374,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.2,"[0.872, 1.384, 44.244, 44.282, 82.636]"
3375,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.0,"[1.063, 1.352, 44.27, 44.338, 82.437]"
3376,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.3,"[14.196, 1.249, 44.194, 44.29, 82.34]"
3377,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.2,"[3.415, 1.205, 44.179, 44.204, 81.933]"
3378,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.3,"[0.892, 1.483, 44.296, 44.36, 81.976]"
3379,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,81.8,"[0.846, 1.292, 44.303, 44.353, 82.188]"
3380,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.0,"[0.945, 1.459, 44.589, 44.522, 82.803]"
3381,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.1,"[2.681, 1.432, 44.254, 44.312, 81.95]"
3382,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,201.0,"[1.031, 1.425, 50.848, 44.216, 205.331]"
3383,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,246.0,"[1.045, 1.806, 44.439, 44.485, 138.658]"
3384,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,100.0,"[1.03, 1.285, 44.206, 44.249, 88.458]"
3385,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,81.9,"[0.864, 3.795, 44.268, 44.3, 82.4]"
3386,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.4,"[0.918, 10.031, 44.319, 44.271, 82.7]"
3387,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,143.0,"[0.66, 1.363, 44.233, 44.339, 120.302]"
3388,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,197.0,"[0.939, 1.305, 44.188, 44.239, 191.443]"
3389,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.4,"[1.018, 1.745, 44.338, 44.383, 82.534]"
3390,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,135.0,"[0.781, 1.422, 44.712, 44.259, 120.078]"
3391,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.3,"[2.676, 1.271, 48.276, 44.41, 82.236]"
3392,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.5,"[0.961, 1.257, 44.302, 44.36, 82.684]"
3393,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.0,"[0.737, 1.703, 44.212, 44.242, 81.963]"
3394,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.0,"[0.981, 1.414, 44.159, 44.506, 82.48]"
3395,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.4,"[5.974, 1.655, 44.298, 44.01, 82.218]"
3396,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.1,"[0.925, 1.349, 44.238, 44.31, 82.938]"
3397,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,81.9,"[0.927, 1.467, 44.189, 44.222, 82.24]"
3398,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,203.0,"[0.823, 1.479, 44.351, 44.348, 206.384]"
3399,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,147.0,"[0.959, 1.413, 44.135, 44.188, 145.204]"
3400,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.3,"[4.933, 1.227, 44.243, 44.281, 82.104]"
3401,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",-1.0,105.0,"[0.911, 1.312, 44.266, 44.366, 83.408]"
3402,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,122.0,"[1.099, 2.042, 44.305, 44.338, 102.12]"
3403,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.6,"[0.984, 1.326, 44.391, 44.177, 81.977]"
3404,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,289.0,"[0.941, 1.529, 44.292, 44.24, 252.021]"
3405,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,173.0,"[0.967, 1.381, 44.33, 44.274, 152.558]"
3406,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.3,"[0.955, 1.272, 44.111, 44.188, 81.98]"
3407,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.0,"[0.896, 9.583, 44.224, 44.26, 82.091]"
3408,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.1,"[0.964, 1.534, 44.224, 44.275, 82.651]"
3409,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.0,"[0.784, 1.531, 44.167, 44.165, 82.295]"
3410,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,177.0,"[0.822, 1.414, 44.178, 44.309, 232.181]"
3411,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.3,"[0.936, 1.481, 44.114, 44.213, 82.361]"
3412,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,81.8,"[16.845, 1.423, 44.256, 44.311, 81.691]"
3413,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.3,"[0.838, 4.072, 44.271, 44.338, 82.259]"
3414,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.4,"[1.086, 1.396, 44.264, 44.309, 82.792]"
3415,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.5,"[1.036, 1.202, 44.292, 44.249, 82.458]"
3416,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.2,"[1.018, 1.496, 44.173, 44.24, 82.034]"
3417,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.4,"[0.912, 1.459, 44.189, 44.241, 82.68]"
3418,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.3,"[2.719, 1.368, 44.355, 44.407, 82.271]"
3419,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.3,"[1.095, 1.5, 44.252, 44.291, 82.704]"
3420,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.4,"[0.912, 1.288, 44.197, 44.233, 82.263]"
3421,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,81.9,"[1.614, 1.562, 44.301, 44.356, 82.652]"
3422,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,249.0,"[0.728, 1.167, 44.278, 44.227, 271.882]"
3423,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.6,"[1.019, 1.286, 44.586, 44.58, 82.619]"
3424,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.7,"[2.82, 1.278, 44.246, 44.276, 81.769]"
3425,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.6,"[0.786, 1.224, 44.148, 44.187, 83.34]"
3426,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,143.0,"[2.749, 1.349, 44.203, 44.257, 107.7]"
3427,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.3,"[9.127, 1.342, 44.224, 44.27, 82.317]"
3428,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.6,"[4.271, 1.333, 44.241, 44.299, 82.126]"
3429,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,171.0,"[0.778, 1.285, 73.245, 44.295, 145.508]"
3430,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,261.0,"[0.765, 4.282, 44.227, 44.265, 258.391]"
3431,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,181.0,"[3.618, 1.265, 49.833, 44.414, 282.243]"
3432,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.1,"[1.038, 2.058, 44.147, 44.218, 82.486]"
3433,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,88.6,"[0.858, 1.454, 44.223, 44.29, 108.793]"
3434,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,188.0,"[14.218, 2.833, 44.303, 44.359, 174.25]"
3435,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.1,"[1.379, 1.283, 47.113, 44.369, 81.874]"
3436,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,97.1,"[0.864, 1.235, 44.409, 44.349, 82.024]"
3437,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,83.9,"[14.595, 1.333, 97.434, 44.326, 81.818]"
3438,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.2,"[4.916, 1.234, 44.139, 44.23, 82.247]"
3439,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.7,"[1.108, 2.125, 44.202, 44.28, 82.247]"
3440,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.1,"[0.746, 1.364, 55.338, 44.789, 82.87]"
3441,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.0,"[7.032, 7.148, 44.138, 44.241, 82.349]"
3442,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,226.0,"[1.101, 1.334, 44.213, 44.275, 259.383]"
3443,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,205.0,"[2.189, 1.436, 44.229, 44.261, 268.119]"
3444,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,108.0,"[0.893, 1.415, 44.215, 44.423, 93.409]"
3445,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,206.0,"[3.777, 1.425, 44.334, 44.473, 209.792]"
3446,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,251.0,"[1.017, 1.529, 44.245, 44.3, 260.007]"
3447,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,330.0,"[0.961, 1.505, 44.254, 44.294, 279.931]"
3448,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,93.4,"[0.899, 1.586, 44.087, 44.201, 82.063]"
3449,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,187.0,"[1.112, 1.201, 44.21, 44.291, 161.788]"
3450,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.4,"[0.939, 1.431, 44.279, 44.337, 82.404]"
3451,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,180.0,"[0.796, 1.435, 44.252, 44.452, 209.433]"
3452,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,137.0,"[0.911, 3.049, 44.333, 44.262, 192.262]"
3453,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.5,"[0.826, 1.53, 44.175, 44.215, 82.499]"
3454,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,81.8,"[0.936, 1.467, 69.864, 44.325, 82.222]"
3455,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.4,"[0.919, 1.269, 44.156, 44.376, 82.262]"
3456,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.1,"[15.301, 13.701, 44.453, 44.515, 82.322]"
3457,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.2,"[1.001, 14.438, 44.241, 44.339, 82.34]"
3458,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.6,"[0.898, 1.316, 44.29, 44.33, 82.228]"
3459,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.0,"[0.97, 1.229, 44.12, 44.156, 82.068]"
3460,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,81.6,"[3.185, 1.234, 44.195, 44.236, 82.217]"
3461,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,81.8,"[1.408, 7.569, 56.051, 47.081, 82.234]"
3462,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.3,"[0.985, 2.678, 44.256, 44.285, 82.37]"
3463,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.6,"[24.027, 8.692, 44.2, 44.259, 82.14]"
3464,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.4,"[2.068, 2.064, 44.403, 47.325, 82.223]"
3465,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.4,"[0.92, 1.567, 44.218, 44.278, 82.287]"
3466,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.1,"[0.95, 1.495, 55.858, 44.28, 82.417]"
3467,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.5,"[12.957, 1.381, 44.284, 44.487, 82.041]"
3468,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.0,"[1.139, 1.323, 44.337, 44.493, 82.253]"
3469,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.3,"[1.06, 1.368, 44.247, 44.298, 82.622]"
3470,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.7,"[17.364, 6.294, 44.141, 44.204, 82.611]"
3471,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.4,"[5.577, 1.172, 44.195, 44.227, 81.806]"
3472,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.2,"[0.889, 1.315, 44.219, 44.265, 82.038]"
3473,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,81.8,"[3.014, 17.958, 44.063, 44.178, 81.768]"
3474,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,81.9,"[10.498, 1.37, 44.295, 44.242, 82.624]"
3475,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.0,"[2.558, 1.305, 44.113, 44.325, 82.123]"
3476,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,81.9,"[1.119, 1.431, 44.385, 44.416, 82.229]"
3477,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,81.8,"[0.929, 1.408, 44.244, 44.288, 82.564]"
3478,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,81.9,"[1.443, 1.335, 44.113, 44.16, 82.616]"
3479,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.2,"[13.583, 5.183, 44.251, 44.331, 82.399]"
3480,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.0,"[3.397, 1.251, 72.55, 44.424, 82.105]"
3481,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.3,"[1.2, 1.808, 44.311, 44.37, 82.034]"
3482,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.4,"[0.888, 7.579, 44.187, 44.216, 82.276]"
3483,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,81.9,"[3.599, 1.503, 44.254, 44.305, 82.481]"
3484,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,81.9,"[0.965, 1.264, 44.25, 44.288, 82.14]"
3485,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.0,"[0.982, 1.254, 44.202, 44.284, 81.966]"
3486,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.2,"[8.281, 1.307, 44.176, 44.212, 82.011]"
3487,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,81.8,"[8.413, 1.288, 44.283, 44.505, 82.356]"
3488,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,81.9,"[0.865, 1.484, 44.249, 44.323, 82.097]"
3489,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.0,"[1.034, 1.316, 44.23, 44.326, 82.851]"
3490,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.6,"[2.081, 1.435, 44.248, 44.299, 82.026]"
3491,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.0,"[2.313, 1.247, 44.269, 44.317, 81.848]"
3492,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.2,"[0.831, 1.438, 44.299, 44.248, 82.147]"
3493,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.6,"[0.798, 1.761, 44.234, 44.296, 82.651]"
3494,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.3,"[0.853, 1.384, 79.219, 44.376, 82.352]"
3495,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.1,"[0.779, 1.308, 44.222, 44.328, 82.37]"
3496,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.9,"[0.874, 3.423, 44.309, 44.307, 81.66]"
3497,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,81.9,"[0.96, 1.372, 44.15, 44.193, 82.153]"
3498,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,83.0,"[4.858, 1.347, 44.129, 44.167, 91.134]"
3499,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,81.8,"[1.054, 1.551, 44.265, 44.31, 82.873]"
3500,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,99.9,"[0.828, 1.302, 44.298, 44.164, 93.425]"
3501,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.3,"[3.065, 34.126, 44.174, 44.202, 82.61]"
3502,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.1,"[1.046, 1.29, 44.308, 44.345, 82.369]"
3503,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,195.0,"[0.893, 1.36, 44.286, 44.354, 189.621]"
3504,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,-1.0,"[1.083, 1.554, 44.259, 44.294, 227.533]"
3505,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.4,"[1.063, 1.386, 44.41, 44.304, 82.808]"
3506,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.2,"[11.036, 1.502, 63.485, 44.275, 81.897]"
3507,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.0,"[1.212, 1.285, 44.339, 44.265, 82.443]"
3508,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.7,"[9.46, 3.406, 44.37, 44.419, 82.962]"
3509,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.0,"[0.816, 1.253, 44.135, 44.374, 82.328]"
3510,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,81.9,"[0.901, 1.184, 44.209, 44.281, 82.194]"
3511,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,81.9,"[1.041, 1.257, 44.115, 44.193, 81.865]"
3512,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.2,"[0.87, 1.877, 44.24, 44.302, 81.866]"
3513,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",-1.0,108.0,"[4.389, 1.344, 53.125, 44.414, 113.066]"
3514,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,81.8,"[0.932, 1.27, 44.19, 44.229, 82.038]"
3515,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.3,"[14.377, 1.591, 44.238, 44.43, 82.337]"
3516,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.4,"[1.005, 1.323, 44.175, 44.22, 82.101]"
3517,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",-1.0,251.0,"[9.151, 3.721, 44.316, 44.27, 257.736]"
3518,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,96.9,"[0.819, 1.406, 44.092, 44.089, 81.712]"
3519,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.5,"[1.022, 5.43, 44.374, 44.325, 82.053]"
3520,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,324.0,"[0.834, 1.329, 44.315, 44.362, 145.112]"
3521,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.0,"[1.136, 0.964, 55.96, 44.423, 82.576]"
3522,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,140.0,"[2.584, 1.498, 44.366, 44.415, 135.467]"
3523,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,83.0,"[0.998, 1.279, 44.168, 44.204, 82.28]"
3524,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.0,"[5.337, 1.488, 44.423, 44.481, 82.507]"
3525,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,434.0,"[3.208, 1.605, 65.218, 44.267, 149.109]"
3526,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,385.0,"[1.041, 1.21, 44.311, 44.366, 135.019]"
3527,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,398.0,"[4.641, 1.213, 44.162, 44.267, 140.624]"
3528,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.3,"[1.172, 9.375, 44.313, 44.252, 82.127]"
3529,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.0,"[9.834, 1.352, 44.28, 44.229, 82.485]"
3530,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,124.0,"[0.946, 1.525, 44.164, 44.202, 110.677]"
3531,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.6,"[0.803, 1.128, 44.082, 44.121, 82.379]"
3532,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",-1.0,-1.0,"[0.869, 1.194, 60.334, 44.473, 231.877]"
3533,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.6,"[1.357, 1.567, 44.776, 44.843, 82.804]"
3534,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,83.5,"[1.091, 2.368, 44.245, 44.331, 82.873]"
3535,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,180.0,"[1.113, 1.546, 44.41, 44.355, 155.384]"
3536,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.0,"[2.184, 1.229, 55.59, 44.221, 82.111]"
3537,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,188.0,"[4.979, 4.975, 44.992, 44.989, 189.455]"
3538,72.160.10.9,"[[67, 14, 33], [69, 29, 186], [72, 160, 10]]",54.0,82.0,"[0.876, 1.262, 44.192, 44.24, 82.595]"
