,Traceroute,TTL,Latency,Delay
778,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.4,"[25.052, 26.021, 26.311, 26.432, 26.212]"
779,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.078, 25.787, 26.264, 26.535, 26.246]"
780,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.082, 25.987, 26.318, 26.683, 26.221]"
781,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.837, 26.369, 26.325, 26.793, 26.291]"
782,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.042, 25.956, 26.341, 26.753, 26.212]"
783,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.4,"[24.998, 25.821, 26.208, 26.485, 26.251]"
784,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.4,"[25.232, 25.913, 26.451, 26.695, 26.269]"
785,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.207, 25.897, 26.377, 26.925, 26.221]"
786,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.2,"[25.066, 25.968, 26.565, 26.561, 26.284]"
787,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.989, 26.115, 26.364, 26.542, 26.239]"
788,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.4,"[30.045, 26.282, 26.275, 26.581, 26.266]"
789,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.6,"[25.25, 25.978, 26.308, 26.575, 26.287]"
790,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.2,"[25.279, 25.918, 26.451, 26.829, 26.24]"
791,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.288, 25.889, 26.376, 26.511, 26.235]"
792,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.075, 42.221, 26.344, 26.471, 26.33]"
793,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.356, 26.964, 26.315, 26.57, 26.244]"
794,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.129, 25.793, 26.273, 26.57, 26.4]"
795,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[26.297, 26.107, 26.256, 26.408, 26.252]"
796,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.137, 25.99, 26.393, 26.559, 26.168]"
797,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.118, 27.754, 26.535, 26.532, 26.265]"
798,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.266, 26.193, 26.408, 26.415, 26.226]"
799,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.089, 29.561, 26.226, 26.999, 26.252]"
800,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.4,"[25.213, 25.986, 26.366, 26.502, 26.223]"
801,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.256, 26.987, 26.258, 26.539, 26.253]"
802,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[29.577, 29.572, 29.564, 29.601, 29.554]"
803,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.4,"[25.14, 25.825, 26.187, 26.494, 26.219]"
804,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.2,"[25.323, 26.054, 26.456, 26.595, 26.153]"
805,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.4,"[25.099, 26.027, 26.255, 26.415, 26.225]"
806,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.123, 25.986, 26.434, 26.54, 26.31]"
807,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",45.0,48.7,"[47.725, 48.128, 48.904, 48.899, 48.655]"
808,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.241, 25.925, 26.416, 26.431, 26.225]"
809,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[33.113, 26.123, 26.371, 26.728, 26.261]"
810,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.271, 25.902, 26.42, 26.544, 26.223]"
811,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.4,"[25.19, 25.879, 26.215, 26.526, 26.21]"
812,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.173, 25.84, 26.226, 26.555, 26.245]"
813,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.2,"[25.237, 25.881, 26.335, 26.453, 26.266]"
814,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,28.1,"[25.455, 28.868, 26.386, 26.608, 26.264]"
815,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,27.4,"[25.1, 27.038, 26.337, 26.467, 26.239]"
816,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.4,"[25.255, 25.921, 26.409, 26.558, 26.275]"
817,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[26.753, 29.422, 26.672, 26.57, 26.289]"
818,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[43.233, 26.235, 26.255, 26.669, 26.181]"
819,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.4,"[25.011, 25.991, 26.2, 26.458, 26.195]"
820,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.113, 25.913, 26.399, 26.375, 26.26]"
821,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.435, 27.198, 26.472, 26.438, 26.244]"
822,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.289, 25.864, 26.266, 27.882, 26.262]"
823,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.2,"[25.066, 28.488, 28.473, 28.464, 28.457]"
824,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",46.0,48.7,"[47.513, 47.967, 48.698, 48.888, 48.664]"
825,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",46.0,48.7,"[48.442, 48.439, 48.954, 48.838, 48.615]"
826,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",46.0,48.7,"[47.66, 48.001, 48.692, 48.774, 48.616]"
827,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",46.0,49.1,"[47.435, 48.269, 48.728, 48.838, 48.609]"
828,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",46.0,48.6,"[47.316, 48.035, 51.813, 49.456, 48.558]"
829,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.02, 32.434, 26.463, 27.496, 26.245]"
830,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.338, 25.947, 39.745, 27.596, 26.274]"
831,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.4,"[25.029, 26.112, 26.198, 27.883, 26.191]"
832,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,29.7,"[25.097, 25.865, 26.31, 26.752, 26.948]"
833,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.152, 26.521, 26.249, 26.672, 26.245]"
834,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.4,"[24.93, 25.849, 26.542, 27.89, 26.24]"
835,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.2,"[25.082, 26.141, 26.355, 26.56, 26.192]"
836,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.094, 27.056, 26.252, 26.523, 26.227]"
837,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.438, 25.844, 26.307, 26.544, 26.243]"
838,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.037, 25.886, 26.625, 26.536, 26.24]"
839,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.4,"[25.245, 25.797, 26.188, 26.465, 26.195]"
840,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.2,"[25.104, 26.954, 26.425, 26.463, 26.259]"
841,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[26.093, 26.138, 26.342, 26.607, 26.207]"
842,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.4,"[25.18, 25.944, 26.315, 26.506, 26.307]"
843,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.391, 25.983, 26.23, 26.426, 26.317]"
844,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.103, 45.148, 26.426, 27.388, 26.252]"
845,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,48.8,"[47.572, 48.462, 49.112, 49.136, 48.697]"
846,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[24.94, 25.848, 26.244, 27.869, 26.239]"
847,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.2,"[25.143, 25.813, 26.494, 26.747, 26.365]"
848,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.111, 25.955, 26.868, 26.866, 26.231]"
849,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.716, 25.899, 26.508, 27.03, 26.343]"
850,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.289, 25.873, 26.322, 28.457, 26.316]"
851,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.2,"[27.045, 26.254, 26.435, 28.04, 26.228]"
852,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.4,"[25.341, 26.169, 26.587, 27.071, 26.516]"
853,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.4,"[31.297, 26.391, 26.449, 26.54, 26.277]"
854,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.2,"[25.465, 26.324, 26.788, 26.863, 26.508]"
855,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.195, 25.846, 26.172, 26.436, 26.232]"
856,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.4,"[25.049, 25.818, 26.215, 26.427, 26.23]"
857,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.4,"[25.468, 25.879, 26.437, 26.877, 26.254]"
858,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.052, 26.069, 26.535, 26.742, 26.299]"
859,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.32, 25.942, 26.488, 26.757, 26.307]"
860,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.012, 26.033, 26.263, 29.021, 26.186]"
861,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.2,"[25.253, 26.069, 26.272, 26.692, 26.236]"
862,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[30.601, 26.126, 26.468, 26.473, 26.27]"
863,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.19, 26.079, 29.546, 26.509, 26.267]"
864,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.308, 25.874, 26.426, 26.53, 26.221]"
865,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.306, 25.859, 26.382, 26.462, 26.332]"
866,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.4,"[25.303, 26.08, 26.603, 26.667, 26.33]"
867,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.163, 25.895, 26.421, 26.556, 26.333]"
868,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.5,"[24.942, 25.831, 26.418, 26.498, 26.833]"
869,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.137, 25.785, 26.291, 26.462, 26.271]"
870,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[27.323, 25.952, 26.239, 26.418, 26.227]"
871,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.1, 25.853, 26.236, 29.097, 26.231]"
872,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.4,"[25.435, 25.902, 26.281, 26.831, 26.275]"
873,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.52, 25.933, 26.419, 26.689, 26.26]"
874,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.089, 26.121, 26.257, 26.817, 26.248]"
875,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[26.715, 27.545, 27.858, 28.539, 27.807]"
876,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.189, 27.151, 26.475, 26.664, 26.28]"
877,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.4,"[25.328, 29.634, 26.291, 26.601, 26.286]"
878,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.342, 25.911, 26.318, 27.019, 26.304]"
879,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.264, 25.945, 26.465, 26.665, 26.226]"
880,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.058, 26.631, 26.447, 26.544, 26.265]"
881,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[26.707, 26.567, 26.817, 39.484, 26.329]"
882,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[24.992, 25.997, 27.028, 27.025, 26.244]"
883,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.2,"[24.944, 25.809, 26.252, 26.808, 26.246]"
884,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.4,"[26.073, 50.743, 28.291, 28.286, 28.281]"
885,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.4,"[25.029, 25.86, 26.263, 26.7, 26.258]"
886,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.179, 25.922, 26.421, 26.767, 26.321]"
887,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[27.764, 26.185, 27.044, 26.876, 26.235]"
888,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.264, 25.971, 26.883, 26.42, 26.271]"
889,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.4,"[25.418, 26.493, 26.198, 26.447, 26.273]"
890,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.4,"[25.192, 25.82, 26.196, 26.555, 26.24]"
891,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.114, 25.871, 26.282, 27.046, 26.227]"
892,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.014, 25.901, 26.337, 27.07, 26.227]"
893,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.4,"[25.288, 25.79, 27.208, 26.875, 26.25]"
894,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.4,"[30.444, 30.436, 30.434, 30.47, 30.428]"
895,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.395, 25.831, 38.79, 27.102, 26.248]"
896,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.503, 26.092, 26.321, 26.683, 26.366]"
897,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.088, 25.851, 26.249, 26.564, 26.242]"
898,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.4,"[25.391, 25.962, 26.258, 26.518, 26.126]"
899,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.158, 25.87, 26.494, 26.801, 26.279]"
900,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.049, 32.424, 26.297, 26.46, 26.235]"
901,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.287, 25.875, 31.238, 26.637, 26.264]"
902,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.123, 26.029, 26.222, 26.48, 26.215]"
903,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.464, 26.041, 26.24, 26.461, 26.232]"
904,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.2,"[24.984, 25.934, 26.303, 26.701, 26.293]"
905,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.2,"[25.245, 26.054, 26.477, 26.565, 26.305]"
906,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.189, 25.989, 26.388, 26.437, 26.202]"
907,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.2,"[25.095, 26.05, 26.488, 27.33, 26.203]"
908,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.202, 44.114, 26.327, 26.572, 26.264]"
909,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.864, 26.97, 27.225, 27.425, 27.039]"
910,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.2,"[25.207, 26.099, 26.186, 26.455, 26.257]"
911,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[25.189, 27.581, 26.316, 26.461, 26.309]"
912,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.3,"[26.54, 26.329, 26.357, 26.652, 26.322]"
913,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.2,"[25.327, 26.051, 26.287, 26.526, 26.295]"
914,"[[97, 75, 191, 50], [97, 75, 190, 196], [97, 75, 190, 192], [97, 75, 188, 217], [66, 219, 235, 215]]",50.0,26.4,"[25.43, 26.055, 27.405, 27.402, 27.4]"
