,IP,Traceroute,TTL,Latency,Delay
575,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,23.3,"[19.73, 19.254, 19.251, 20.558, 27.7]"
576,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,26.7,"[20.578, 19.363, 19.358, 20.858, 27.28]"
577,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,26.3,"[19.841, 19.486, 20.797, 20.793, 26.42]"
578,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,21.3,"[19.75, 19.39, 19.386, 21.329, 26.51]"
579,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,27.9,"[19.641, 19.912, 19.222, 20.707, 26.4]"
580,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,26.7,"[19.723, 19.357, 19.352, 20.726, 26.34]"
581,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,23.8,"[19.812, 19.239, 20.016, 21.255, 27.69]"
582,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,28.0,"[19.849, 19.372, 20.78, 20.753, 27.36]"
583,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,27.7,"[19.809, 19.294, 19.289, 20.77, 27.47]"
584,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,25.9,"[19.821, 19.339, 23.022, 20.862, 26.91]"
585,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,21.5,"[19.652, 19.3, 19.222, 20.546, 26.55]"
586,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,28.7,"[19.699, 19.327, 19.244, 20.752, 27.68]"
587,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,28.1,"[20.552, 19.325, 19.281, 20.766, 27.6]"
588,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,21.5,"[19.91, 19.446, 20.317, 20.581, 27.55]"
589,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,20.9,"[19.542, 19.321, 19.047, 20.621, 26.89]"
590,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,21.4,"[19.652, 28.049, 23.527, 20.593, 27.06]"
591,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,24.8,"[19.868, 19.354, 19.148, 20.831, 26.32]"
592,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,28.6,"[19.685, 19.162, 19.406, 20.76, 27.64]"
593,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,22.7,"[19.673, 19.277, 19.272, 20.513, 27.37]"
594,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,27.1,"[19.834, 19.351, 19.298, 20.702, 25.89]"
595,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,21.3,"[19.798, 19.339, 19.336, 20.656, 26.9]"
596,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,25.7,"[19.675, 19.487, 19.267, 20.72, 24.61]"
597,136.36.62.167,"[[184, 104, 192], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,28.4,"[1.331, 19.283, 19.188, 20.777, 27.7]"
598,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,28.1,"[19.593, 19.279, 19.173, 20.827, 27.9]"
599,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,27.0,"[19.609, 19.299, 19.296, 20.904, 27.24]"
600,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,25.2,"[19.86, 19.318, 19.352, 21.0, 26.99]"
601,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,27.7,"[19.602, 19.34, 19.337, 20.751, 26.52]"
602,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,26.0,"[31.738, 19.273, 19.27, 20.862, 27.36]"
603,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,26.5,"[19.559, 19.302, 19.235, 20.857, 27.17]"
604,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,22.9,"[22.392, 19.355, 19.351, 21.176, 26.06]"
605,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,26.0,"[19.78, 19.319, 19.314, 20.703, 26.84]"
606,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,22.0,"[19.822, 19.356, 19.2, 20.583, 27.21]"
607,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,28.5,"[19.878, 19.255, 19.251, 20.777, 27.4]"
608,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,22.3,"[19.636, 19.31, 20.328, 20.62, 26.66]"
609,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,25.9,"[19.755, 19.337, 19.334, 20.967, 27.08]"
610,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,21.8,"[19.72, 19.304, 19.3, 20.584, 26.82]"
611,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,28.3,"[19.729, 20.343, 19.72, 20.648, 27.5]"
612,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,26.8,"[30.147, 21.701, 21.696, 21.688, 30.12]"
613,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,21.3,"[19.565, 19.265, 19.782, 20.639, 27.77]"
614,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,28.1,"[19.759, 19.289, 19.239, 20.709, 26.93]"
615,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,23.8,"[19.715, 19.326, 19.322, 21.858, 26.8]"
616,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,26.6,"[19.886, 19.309, 19.305, 20.805, 27.2]"
617,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,26.0,"[19.831, 19.262, 19.258, 20.787, 26.24]"
618,136.36.62.167,"[[184, 104, 192], [184, 105, 80], [184, 105, 80], [216, 218, 245], [136, 36, 62]]",56.0,26.8,"[1.26, 27.099, 27.095, 27.089, 28.02]"
619,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,26.5,"[20.936, 20.756, 20.802, 20.745, 22.85]"
620,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,27.6,"[19.748, 19.382, 19.378, 20.827, 27.19]"
621,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,28.4,"[19.711, 19.204, 19.271, 20.695, 27.9]"
622,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,25.9,"[19.811, 19.269, 19.238, 21.088, 28.0]"
623,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,23.0,"[19.645, 19.383, 19.219, 20.551, 27.62]"
624,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,27.9,"[21.132, 20.776, 20.773, 21.031, 27.68]"
625,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,25.7,"[19.942, 19.486, 19.369, 20.948, 42.88]"
626,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,25.9,"[19.697, 19.24, 19.118, 20.871, 27.47]"
627,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,27.9,"[19.81, 19.358, 19.355, 20.775, 27.41]"
628,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,21.8,"[19.758, 19.229, 19.145, 20.585, 27.32]"
629,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,22.8,"[19.784, 19.23, 19.227, 20.585, 27.92]"
630,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,26.9,"[19.708, 19.264, 19.26, 20.676, 27.48]"
631,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,28.7,"[22.52, 22.515, 22.507, 22.495, 22.49]"
632,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,27.3,"[19.746, 19.224, 19.175, 20.571, 26.97]"
633,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,21.9,"[19.705, 19.244, 19.18, 20.579, 27.71]"
634,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,23.0,"[19.736, 19.232, 19.482, 20.575, 27.81]"
635,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,25.8,"[20.664, 19.42, 19.199, 20.859, 26.46]"
636,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,23.3,"[19.747, 19.414, 19.366, 21.309, 27.57]"
637,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,27.2,"[19.606, 20.513, 19.312, 20.711, 26.85]"
638,136.36.62.167,"[[184, 104, 192], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,20.6,"[1.28, 19.423, 19.386, 20.98, 23.58]"
639,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,20.8,"[19.64, 19.429, 19.189, 20.493, 26.34]"
640,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,21.0,"[19.84, 19.349, 19.346, 20.697, 27.29]"
641,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,22.2,"[19.745, 19.233, 19.23, 20.616, 27.44]"
642,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,28.0,"[19.733, 20.64, 19.167, 20.653, 26.31]"
643,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,27.5,"[19.618, 19.272, 19.299, 20.805, 27.75]"
644,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,20.6,"[19.85, 19.245, 19.201, 20.676, 27.27]"
645,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,28.2,"[19.641, 19.98, 19.319, 20.726, 26.64]"
646,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,21.9,"[19.558, 19.183, 19.179, 20.568, 27.3]"
647,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,22.0,"[19.79, 19.292, 19.661, 20.61, 27.89]"
648,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,21.4,"[20.124, 20.487, 20.706, 20.596, 27.23]"
649,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,26.4,"[19.72, 19.315, 19.34, 20.737, 26.83]"
650,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,23.8,"[19.79, 19.285, 19.282, 21.241, 27.75]"
651,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,28.1,"[20.412, 19.24, 19.171, 20.74, 27.06]"
652,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,27.9,"[19.679, 19.215, 19.157, 20.738, 26.96]"
653,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,23.0,"[23.276, 19.308, 19.674, 20.91, 24.72]"
654,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,26.2,"[20.007, 19.233, 19.228, 20.7, 26.43]"
655,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,26.4,"[19.673, 19.245, 19.242, 20.804, 27.14]"
656,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,27.6,"[19.834, 19.783, 21.69, 20.762, 26.26]"
657,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,26.7,"[22.263, 22.259, 22.254, 22.244, 24.93]"
658,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,27.9,"[19.812, 19.344, 19.276, 20.779, 27.02]"
659,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,27.0,"[19.897, 19.4, 19.397, 20.911, 27.11]"
660,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,28.2,"[20.303, 19.319, 19.277, 20.72, 26.39]"
661,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,24.1,"[19.905, 19.346, 19.271, 20.852, 27.48]"
662,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,24.5,"[20.069, 19.64, 19.233, 20.653, 22.5]"
663,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,22.4,"[19.898, 19.282, 19.228, 21.287, 27.34]"
664,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,26.4,"[20.019, 19.335, 19.332, 20.73, 27.28]"
665,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,25.9,"[19.654, 19.29, 19.25, 20.88, 26.72]"
666,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,25.5,"[19.676, 19.699, 19.145, 20.963, 27.31]"
667,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,28.1,"[21.573, 19.291, 19.207, 20.794, 27.29]"
668,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,24.4,"[20.16, 19.391, 19.341, 21.065, 27.2]"
669,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,27.1,"[22.571, 19.219, 19.163, 20.76, 27.29]"
670,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,24.7,"[19.864, 19.297, 19.464, 21.119, 27.42]"
671,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,24.7,"[19.898, 19.402, 24.472, 21.077, 26.68]"
672,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,28.7,"[19.942, 19.364, 19.314, 21.18, 26.12]"
673,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,26.1,"[21.399, 19.389, 19.386, 20.927, 26.58]"
674,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,21.0,"[19.905, 19.224, 19.221, 20.654, 27.28]"
675,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,21.9,"[20.037, 19.372, 19.365, 20.617, 27.45]"
676,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,25.6,"[19.6, 19.331, 19.194, 20.757, 26.38]"
677,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,28.4,"[20.302, 19.317, 19.971, 21.206, 25.55]"
678,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,25.5,"[19.755, 19.331, 19.286, 20.888, 25.93]"
679,136.36.62.167,"[[184, 104, 192], [184, 105, 80], [184, 105, 80], [216, 218, 245], [136, 36, 62]]",56.0,25.9,"[1.359, 20.127, 19.285, 19.509, 25.59]"
680,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,20.7,"[19.998, 19.359, 19.355, 20.934, 23.02]"
681,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,25.0,"[19.938, 19.329, 19.326, 20.833, 26.85]"
682,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,25.1,"[19.744, 19.214, 19.466, 20.79, 26.44]"
683,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,27.9,"[19.802, 19.331, 19.491, 20.771, 27.66]"
684,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,24.3,"[19.958, 19.478, 19.474, 20.81, 25.86]"
685,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,28.1,"[21.5, 19.402, 19.955, 21.303, 25.57]"
686,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,26.3,"[22.248, 19.45, 19.325, 20.766, 27.01]"
687,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,26.3,"[19.905, 19.469, 19.415, 20.765, 26.84]"
688,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,24.5,"[20.06, 19.823, 19.339, 20.782, 25.54]"
689,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,22.7,"[19.75, 19.255, 19.323, 21.018, 25.22]"
690,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,22.4,"[19.777, 19.227, 19.193, 21.217, 27.06]"
691,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,24.0,"[20.037, 19.306, 19.25, 20.869, 26.58]"
692,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,26.8,"[19.56, 19.23, 19.187, 20.686, 27.02]"
693,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,26.4,"[19.819, 19.262, 19.258, 20.759, 25.89]"
694,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,27.8,"[21.957, 19.266, 19.263, 20.701, 27.16]"
695,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,27.6,"[19.613, 19.261, 19.172, 20.705, 26.97]"
696,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,24.7,"[19.751, 19.319, 19.315, 21.14, 28.99]"
697,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,20.9,"[19.687, 19.581, 19.213, 20.706, 27.08]"
698,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,26.9,"[19.916, 19.266, 19.153, 20.77, 26.42]"
699,136.36.62.167,"[[184, 104, 192], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,25.5,"[3.543, 22.619, 19.647, 20.617, 27.53]"
700,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,25.8,"[19.753, 19.27, 19.224, 20.905, 26.88]"
701,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,26.1,"[19.721, 19.241, 19.216, 20.917, 27.2]"
702,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,23.7,"[19.741, 19.423, 19.212, 21.151, 26.89]"
703,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,26.1,"[19.468, 19.22, 19.181, 20.737, 25.97]"
704,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,24.7,"[19.847, 19.288, 20.105, 21.066, 27.17]"
705,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,27.4,"[20.174, 20.171, 19.235, 20.738, 27.51]"
706,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,28.2,"[19.998, 19.328, 22.06, 20.645, 27.39]"
707,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,26.5,"[20.026, 19.335, 19.174, 20.903, 27.52]"
708,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,26.5,"[19.648, 19.22, 19.214, 20.763, 26.55]"
709,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,28.0,"[19.763, 19.282, 22.519, 20.759, 27.6]"
710,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,22.0,"[19.644, 19.58, 20.936, 20.653, 27.49]"
711,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,27.9,"[25.379, 19.24, 19.193, 20.617, 26.71]"
712,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,24.7,"[19.647, 19.217, 19.137, 21.074, 26.99]"
713,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,21.1,"[19.691, 19.216, 19.18, 20.56, 26.27]"
714,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,21.1,"[20.03, 19.265, 19.16, 20.679, 27.59]"
715,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,25.9,"[19.804, 19.28, 19.275, 20.757, 25.48]"
716,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,28.1,"[19.7, 19.29, 19.996, 20.712, 27.36]"
717,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,26.5,"[25.904, 19.373, 19.217, 20.845, 26.75]"
718,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,28.7,"[19.872, 19.302, 19.332, 20.646, 26.98]"
719,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,27.1,"[19.648, 19.302, 20.107, 20.827, 27.27]"
720,136.36.62.167,"[[184, 104, 192], [184, 105, 80], [184, 105, 80], [216, 218, 245], [136, 36, 62]]",56.0,20.8,"[1.29, 19.655, 19.157, 20.16, 27.89]"
721,136.36.62.167,"[[184, 105, 80], [184, 105, 80], [216, 218, 245], [192, 119, 17], [136, 36, 62]]",56.0,26.2,"[19.612, 19.282, 20.919, 20.881, 27.49]"
